review_id,review_text,category
0ed7332e54cce2c0038d13fd9baa9435,"kamar ok tp lg2 jendela tak ada, kmar pengap gelap",0
2232eeae3d91aa7448ce7529a009d3ea,"pelayanan tidak memuaskan,ac tidak dingin dan akhirnya selama menginap keringetan terus,laporannya tidak di follow up dari pohak airy maupun cs apartelnya
terakhir kali menginap disini",0
31d4aad5eafed75a56efc11de383251e,"Sprei dan bed cover ny kurang bersih, ada suara yg ganggu tiap malem dr pipa di kamar mandi yg bikin ga bisa tidur nyenyak",0
92ba18395be3bf46419a9ec962f5b021,saya tidak stay di tgl ini.,0
6a35fb2dfed6bc0a8f1da40441cbf670,"ribut, wifi kurang..kayak kost  kosan..",0
faadb87748209634f1043a72ad14e24d,"terlalu terisolasi,banyak anjing, jauh dari kota, kalau mau private recommended tapi kalau mau ke kota jangan ",0
4424ada480a44543ce3c8b7900429edd,tempat kurang bersih dan rapi,0
459aad7020ce791a2b1e4f87acc9657c,standar losmen,0
42102103e505dbc57b5754bbea96a325,"saya sering pake airy ,reddoorz namun ini adalah Airy terburuk yg saya temui. kotor bangunan kumuh ga  ada handuk ,air mineral, kloset berkerak tidak ada air hangat. saya langsung check out dan menangis. tolong Airy ini diperhatikan jangan kerjasama dg hotel yg jelek dan kotor.",0
80b805c7b902fb44941fc999afd27186,"pelayanannya ampun! ribet
",0
1c2d7c6ff93a65fe0eb0a27d0bb143a1,"Sprey nya bau, sepertinya tidak diganti. Lantainya lincin, mgkin karna kurang bersih pel nya",0
a5e571ac0b830d389cf38b2de49930d4,"Temboknya merekat rekat dan berjamur
Dan kamar mandinya kecil dan pengap",0
6c5c67930363d8cec60c0944654521c3,lantai 20 tdk ad water heater. ,0
63d37653f166704fe2b47e4f388540f3,"ruangan berkecoak, hotel mengerikan",0
8ae9f946d062ba3013c417d99ea9735b,"kamar mandi kotor bgt,  kamar bau kecoa+ada kecoanya. shower air panas tidak ada tisu toiletpun tak ada. semprotan toiletnya nyampe licin berlumut. kecewa",0
0edf11e0fda7fae1eb31209a74af7b01,"receptionist tidak ramah sama sekali, handuk tidak ada, air minum tidak ada, amenities tidak ada. parah banget pokoknya",0
46b94c148b37d3c9ff3a96df495b0c95,"kamarnya di bersihin lagi y.... masa saya masuk kamar baunya ga enak bngtz dan banyak binatang di kamar mandi.....  seharusnya setiap ada orng mau pakai kamar, kamarnya di semprot dlu mz pake pengharum, ac di nyalakan,tata kembali kebersihan dan kenyamanan nya ya 
",0
26a846add6a3bfef7c7b23bc7a278ca3,hotelnya tua dan toiletnya kurang bersih.. tapi staff nya ramah sekali.. saat itu booked utk 2 hr tp akhirnya sy book lg d tpt lain,0
4dc1efbaa501d712c54b250099b5bfb3,receptionis bad service...kamar its oke...,0
30da5f656fb72904d28714284050d280,"Awal masuk hotel pesan di airy superior double, dapatnya twin tanpa ada penjelasan di resepsionis. Baru tau saat sudah di kamar. Tanpa ada permintaan maaf (awalnya) baru kita marah2 sekian lama minta maaf 1/2 hati. Nyalain AC  kamar panas yg ada bikin kringetan, untungnya saat ganti resepsionis komplain masalah AC langsung dipindah kamar ke sebelah",0
1ab9f80a531470a7bd9cce3cf142a4d1,"Kamar mandi lembab,  exhaust/vacuum di kamar mandi tidak berfungsi sehingga handuk dan kain lainnya berbau apek. 
Pelayanan ramah
Sarapannya tidak enak
Kebersihan kamar kurang baik
Dengan reputasi dan room rate sekian, menurut saya mengecewakan",0
4098df73b334bf6414555920a99082f5,"toilet duduknya agak tinggi, jadi susah utk ibu saya yg. berumur 82thn utk naik keatasnya...
",0
c002b4247f1d7451c68faef01287cbfc,dikecewakan oleh karyawan yg membuka pintu kamar seenaknya sendiri. tanpa mengetuk tanpa permisi. sungguh mengecewakan. pertama dan terakhir.,0
9d5d6475de09f556af54458555dede5f,"Pas booking, saya lihat kondisi bangunan nampak kumuh. tp  saya percaya dengan nama Airy. Dan saya lihat di foto, kmr airy yg saya pesan sangat bersih. tp ternyata kmr yg saya dpt sangat jauh beda dgn yg difoto. Sprei sudah dekil. kalo ke Sukabumi saya tidak akan menginap disana lagi. dan saya tidak akan merekomendasikan ke keluarga dan teman saya",0
9db91b4d4595c4dbd4a20a96e8b7b38f,kok kamarnya di parkiran? seperti lokasi gudang... dan sebelahnya tanah kosong pula. sedihhh...,0
8da82fd15f2cba3c62c4e090b3ff64bd,"wifi sering putus, ac berisik & kurang dingin ",0
083d09df0c0d54c0cafac1f48f33b073,"Shower yang di atas rusak,jadinya mandi pakai keran bawah haha (jongkok di bawah)...dinding dan lemari catnya mulai terkelupas...yaaaa gak sesuai sama yang di foto ....lainya bagus ",0
85b2c3751a3a94f0844f0b86692cfc05,"harga emang ga bisa bohong...receptionist jutek, kamar mandi kotor, lantai kmr lengket,kmr agak bau, ac ga dingin malah dksh kipas. kasurnya ya ampun katanya buat 2 org. dksh yg ckup buat 1 org. mana sy bwa anak kecil lagi. ga recomend bgt!!!",0
4e7e377a7b9a423ffd520957138f4494,"kamar terlalu kecil, toilet tidak terlalu bersih",0
43533b8b3756cda3728e7e9a4189233c,hotelnya bagus .saran aja si .untuk kamar deluxe . di siapkan breakfast,1
02227ed86a8372abdd0a454ef47d0c0c,air kurang lancar,0
6351dc9606921ba3976433f542d9adf1,"Kamarnya sih cukup luas untuk ber2, ac nya sangat dingin, tetapi kamar mandi nya agak bau, amenity kit nya lengkap, cat tembok banyak yg mengelupas, breakfast nya hanya pake kotak sterofoam",0
9c4346e2f3ba8893fe589df0243da506,not so nice,0
764b28292ec04c8eb5ef7ebac2034788,tidak sesuai gambar yg di pesan dan sprei banyak bercak ,0
83c3a599d571e33d9228b5d6561b5cd8,Harga awal itu tipuan pantesan murah. Taunya pas nginap diminta tambahan 50% dr hrga yg dibayar awal. Blm lg klo nambah org bayar dg sewa 1 kamar. Pdhal ga dikasih sarapan dan ga dksih kasur tmbahan. Hanya bed cover doang. Ihh mahal bgt ternyata!!! Mending dr awal di hotel lain yg ketauan mahal tanpa biaya tambahan yg ga masuk akal kyk gini. Kecewa,0
9cfe1de014f31a40e67347fc75dd7417,ada pub. jedag-jedug berasa ke kamar tiap malam! tapi complaint handling bagus. petugas ramah,0
61eaceab9c7313671fdaa4c41e0a28dc,BERISIK!,0
8b8361a664d04a590f5be443aaf0b237,"Tempat strategis, dekat alun-alun Malang. AC oke, kamar mandi oke, air hangat oke. Kebersihan kamar perlu ditingkatkan, lantai kayak gak pernah dipel, sprei juga kurang bersih. Wallpaper waktunya diganti, banyak yang sudah terkelupas. Tidak disediakan handuk. Sempat numpang ke toilet bawah (toilet karyawan), toiletnya jorok. ",0
cd1a5fe9c0bc3689deb025ba3dd325ed,"Hotelnya dekat dengat sanur dan lapangan renon! Staff ramah, nyaman, kamar cukup bersih, hanya saja toiletnya bunyi terus setiap habis diflush. Harga yg ekonomis namun kualitas cukup baik! ",1
14a8a8b3e69ff6f733331d85105d7f3c,"KECEWA SEKALI,KAMAR MANDI KOTOR, PEMANAS AIR TIDAK BEKERJA, TOILET FLUSH RUSAK, BERBEDA JAUH SEKALU DARI YANG DI PHOTO, NGGAK LAGI DEH DISINI....",0
f4540003a771d3dade8dc4e0e2bce096,"Kamar sempit, tangga kurang cukup aman, kamar mamdi tidak cukup bersih ",0
2314abdae9f94092ba76a183d11a7111,"segala pass,pelayanan kurang ramah,fasilitas kurang",0
1c36826c1d75dceb993023a2e94671d0,"kamar bau rokok, tidak ada jendela, air agak kuning.",0
0f291b4610b6ab68b262d08d8f55513a,"Tempatnya bagus, di depannya ada masjid. ",1
3c72c124ed6c1937fa61aa80bf1b4ff4,foto yg tidak sesuai,0
6d17c316d0dcdc6ea062739d8b28c3fa,"Receptionistnya ketus, tidak ramah. Kamarnya penuh nyamuk, handuk dalam kamar cuma 1 padahal pesan yang twin, belum lagi handuk tersebut basah, entah belum diganti atau belum kering setelah dicuci. Intinya Sangat sangat mengecewakan",0
3a043ab9eec9a0353f3a5ba7dc513a6c,Tidak harum,0
934b0fe219f7ceedfafff6e339314dd2,"kotor, gk lngsung dibersihin tiap hri, handuk gk langsung ksh wktu berganti hri.",0
2c57c2d823f7261f717a8016db8ab7ff,pelayanan masih kurang,0
862afab5715cc103fe705524267efa11,"salah satu kamarnya bau toilet, saya jd pindah kamar, kamarnya jg sempit bgt gak cocok bw keluarga",0
5616665bda9ce22b927fb14571ec8ae1,kecewa ajaa,0
22c58177a1a9ea98064dccf01d636673,"recomend bgt sebelumnya karna AC nya dingin, kamar mandi bersih, bisa mesen makanan , minuman dan cemilan jg dibawahnya.  udah percaya sama tempat ini. tapi sayangnya waktu itu bikin kepercayaan saya hilang. AC nya ga dingin sama sekali. tidur kegerahan. udah dibenerin masih aja tetep panas. ",0
30c1645c9dd49db25d619d92ef82812e,AC tidak dingin dan tidak ada lift kekamar atas!,0
95936ac161f55cc872a890359386631e,Amazing service. I like the meals. :),1
b7c102786f8f492ddff289b936584fc9,"toilet seperti belum dibersihkan, tidak tersedia handuk serta tempat sampah di dalam kamar, sedangkan tempat sampah diluar kamar tepatnya di depan kamar sudah penuh oleh sampah dari penghuni lain namun pengelola tidak membersihkannya. ",0
b52dbacc8b9ebcd9b6cd603533ec1282,"nyaman kamar luas , oke sih tapi syang
 kamar nya mati lampu terus

yg lain bagus ko",0
798e6eb16fc55f0f32658f394430e51e,lebih ditingkatkan lagi kualitas kamarnya,0
af3d859f0bcbc436f61bc1fbdce23fbc,"kebersihan harus dijaga banyak rambut di saluran air, lantai juga masih berdebu. tv nya jadul penuh debu dan volume tak berfungsi...tolong diperhatikan lagi
",0
ffa771fabd1b3c876828761f5b662cdb,Tidak sesuai ,0
7bb30afb711bc942b7abdec528269b0b,harus menelpon hotel bolak-balik untuk menyalakan air karena katanya sedang ada perbaikan. padahal kami tiba jam 10 malam. ,0
5891fb5888966bf2158062d96762f034,"kamarnya bangunan lama.jadi sedikit serem
",0
231236f06693c4afa21a18282b210d5c,dpt kmr yg Ac nya gk dingin,0
9183176d70935ff987022fb4ae8aa644,"kamar kotor, kamar mandi ada sarang laba-laba, wastafel mampet",0
95d6b3bee345fbd0142b60a0c05c5552,"Kamarnya wangi karbol yg sangat menyengat, saya curiga freon yang bocor. Tolong diperhatikan agar tidak sampai ada yg keracunan. Terimakasih #101",0
72d83f2b040cacfafc28d0ba72d72c2b,"Tempatnya bersih,nyaman, & pelayanannya bagus, ramah. recomended ",1
186b1af0eaaa545ba463691bb0c0bdfe,"Kebersihan sangat kurang, lantai teras tidak di pel, banyak sudut kotor, tembok lembab, kamar mandi menguning, selimut+sprai+handuk putih kusam kumal, kolam renang keruh. Air panas tidak berfungsi. Lokasi dekat sekali dengan bandara, sekitar banyak minimart dan warung makan. 850m dari Discovery Shopping Mall dan Waterboom Bali. Kamar+hotel luas",0
2e60b77db5bfd1721fd6baf32120a0e0,"Bagus sih, cuma kebagian di Saung. Kamar mandi atap bolong dan tidak ada gantungan baju",1
8eda8c5a8665979663a2b4c0ec205666,"air GK jalan,pelayanan kurang bagus
",0
b441691ca6088e284fe7e0ae3c0d659b,air pembuangan di kamar mandi tersumbat,0
0149b801133ac57600aa3a32074c85e0,"wifii kurang kenceng, g dpat snack ma toileteries, g ada water heater. lainnya oke",0
621d84934d62bba87f9fafd51d32380d,no comment,0
923f2c45fd2837c684da2e415b5b7fcb,air kranya asin gak seperti yg diharapkan..kecewa,0
d9e6e38d3df915f6f058b7efc4d5df51,karena pelabuhan ditutup. 2 kmr hangus dan batal menginap disini. :(,0
ff2cb99c13d8090bf614182cfc3c3ead,"Pertama dapat kamar, ac nya rusak. Suasana kamar agak berdebu, sepertinya sudah lama tidak pernah diisi. Kemudian komplain, dipindahkan ke kamar lain, ac berisik, ruangan bau bekas rokok, kotor berdebu. Mungkin karena harga budget, jadi dibiarkan berdebu.",0
924637cede4ec7aeba3501d1c9fd3566,"Tidak bisa tidur nyenyak karena suara AC ribut, kamar di sebelah juga ribut, ",0
7d96652bbfc631d4e6000fcb5b3cb549,"Fitur sih sesuai keterangan di app. Tapi detail keadaan kamar nya perlu di maintain, seperti gagang yang berkarat bahkan kloset tanpa dudukan",0
71e5487c281960da08583eac75719a47,"Tempat tidur ga nyaman, terlalu jeblok ke bawah",0
99c6b9a9008995324cd33eabcd6f9035,Fucking hotel 🖕,0
2bfd2fdc83fd4670d65c9e33e4be19af,"lampu/listrik mati berkali kali, parah. katanya akibat kelebihan beban krn kamar penuh, ketika mesin air nyala, skring turun, di kamar tidak ada selimut, katanya habis, saya tetap minta diberi selimut dan dikasih hanya 1 selimut yg msh bungkus plastil/baru. tp saya berterima ksh ketika masuk kamar wangi, sprei kasur, sarung bantal lumayan bersih",0
2580f6a4735150069ed357c404ad787a,"wifi mati, sinyal handphone tidak bisa di dalam kamar jadi harus mwngandalkan wifi. kalau wifi mati tidak bisa komunikasi sama sekali",0
4acebea384a85e597c1f9af4b2ff713b,PAYAH,0
bbc59a52557ae4ac33abe87892bb5b40,pintu kamar mandi tidak bisa dikunci,0
a07fa7603f3decfe084f80c7b8500bf2,kasurnya per nya pada keluar.. waktunya di ganti gan,0
1e88d9e48840016b376cbfa37ea2b54f,"Kamarnya bersih, fasilitas lumayan ada wifi,tv dan full AC",1
666f8ef03042ccf01106f73a8e99037d,"Sepreinya bau! Bantal airynya kayak kotor, atap kamarnya kotor kayak bocor terus sepreinya basah kayak kena bocor, showernya yg keluar airnya cuma setengah. Not recomended! Gak lagi2 mau kesini",0
3813b74af3cf6a111e358e7af5fe1527,Tempat pembuangan kamar mandinya mampet.. ,0
31e7e6ee450a493e904a988cd5301913,"Kamar kecil tapi cukup baik dan rapih, bersih, nyaman. ada AC dan ada air panas. TV besar dan pelayanan OK. Seperti menginap di kosan dengan fasilitas hotel. dan tentunya.. harga murah banget",1
1c2206fb073785e2e0bdef22384fad51,"untuk kamar bagus karena luas , tapi untuk pelayanan nya kurang . kamar tidak di rapihkan , minuman dan makanan dari airy tidak di siapkan langsung . setelah saya minta baru di siapkan . ",0
6cc992d152f92484a09a7e928406b292,"kompor tidar menyala hanya pajangan saja, ketika saya tidur terdapat suara dengungan yg cukup mengganggu, bahkan ada beberapa kecoa yg ada di dalam kamar saya yg harus saya bunuh satu"". but buat koneksi WiFi nya gak bisa bohong.. kenceng banget... aku berharap semua keluhan ku yg aku sampaikan dapat di perbaiki dan di maksimalkan lagi kinerjanya.",0
38b13a1c9ac334d5707c0e0ea0fb203b,Ac panas,0
240225724452290e31f46e3d1fb600ed,"kamarnya kotor, airnya sering mati dan siaran tv tidak ada alasan satelitnya disambar petir",0
52908d9ec967acd4853ac940c79c71de,"handuk cuma 1 padahal yg nginep 3,selimut g ada,pelayan kurang ramah",0
3963b63271f708758f4e604332c3e55c,Tidak sesuai dengan standar yang ditentukan,0
fb4c9324c87569d6b425cf2494acc221,"seprai kurang betsih, air panas ada, sarapan dingin, tv masih tabung, kamar gelap. kurang nyaman, terkesan hotel kurang baik",0
f29c3cec2b230e0c7fc2ccfcf8c80ceb,"Airy yg join dengan Box hotel. Untuk hotel Budget, kebersihan sangat baik, AC + air panas + tv + wifi nya lancar. Hanya saja yg minus dari hotel ini adalah receptionist wanita nya yg sama sekali tidak ramah. Ketika tamu datang ke meja receptionist tidak ada sapa dan senyum. Menerima tamu dengan wajah jutek. Mungkin saya rasa ini bukan receptionist melainkan pembantu hotel yang kebetulan sedang di suruh jaga meja receptionist.",1
ff9d895d31abb3164beb0e99f5941fb9,kayak losmen,0
89d19093450ebcee045a4de20c965827,"Tempat nyaman, konsep ruangannya bagus tetepi sayangnya tidak ada tempat sampah, water heater mati, selimut tipis, receptionist tidak stand by di depan.",0
a45d6f37888194f25f4c8b56a75ff9a6,krn jauh ternyata dan aku gajadi bobo disana,0
4374fa7d52f356c72b2aa3c81387f0c6,"penginapan menarik dan lucu. ruang gerak tidak terlalu luas, akan tetapi nyaman untuk beristirahat. kamar mandi bersih. hanya saja di pemberitahuan ada sarapan, ternyata tidak ada. tapi saya sangat menikmati.😘😘😘",1
19c99dea82d0c94da2964207ca5344b2,"ruang resepsionis bocor
parkir mobil sempit banget
pintu kamar rusak",0
79d217ead8ce8f033dc9b159db11eefa,"memuaskan, tapi Snack nya kebanyakan MSG",0
1cec94f67460f95d5b2238a847443f01,air sempet mati.. air panas ga jalan. pelayanan kurang profesional.. ac bocor.. ,0
af8864b6b5a2c03347bd7e7178fff754,Sepertinya sprei/selimut ada yg tidak diganti. Saya tidur terasa gatal sampe merah2 di seluruh badan. Akhirnya pakai baju lengan panjang n celana panjang biar ga gatal/lgsg kena sprei. Tv kabel tidak bisa diakses,0
57f667d34805a2f21d3e84e52ec1ed49,"Pompa air berisik sekali, setiap ada org mandi pasti pompa air bunyi keras sekali, jd tidak bisa tidur",0
72288f24c87af904c89b67807734791b,"terlalu cepat breakfast nya dirapikan.saya jam 8.30 turn .sdh mulai dirapikan.sarana handuk kotor .kurang bersih untuk hotel ini

",0
31f76c217c1c7d3d06738e87ca6fdbe4,"Tingkat kebersihannya sedikit menurun, ruang tempat parkir KR4 terlalu sedikit",0
bfd2dad21f7901219079910c7a5407a6,gak puas,0
43362523ec579b789f69053ac9d8ff89,"no view, no breakfast",0
a08ac7ec90f7b8c1445e28366a88f810,kamar tidak bersih dan ac tidak dingin,0
79a786e48cbbc1927ee4e69134cb31de,"pintu kamar mandi soak, AC kurwng dingin",0
f0c7657df7b25613d47d4000f2469975,"kekurangan : Kursi di dalam kamar rusak, kamar mandinya tidak bersih, jendela dekat pintu masuk dan jendela luar tidak bisa ditutup, jendela luar tidak ada besi jrijak bahaya bagi anak2, saat checkin tidak ditanya buku nikah padahal syariah.
kelebihan : dekat masjid, sarapan mantap, kamar luas.",0
152584d5ee4d01651054b9c8dc342a4f,baru Kali ini nginap d hotel di teriakkin y jaga. pdahal kamarnya udh di beresin. ini hotel atau apa? not recommended lah.. kalau mau d baikkin hrs order makanan dr y jaga.huu,0
c2b3be9ab0a74f2e843e536b81e312fb,"not recomended at all.
",0
8eec38f97fe7a3a1d817af811aa23bb2,"parah disitu tertulis tempat parkir ternyata tidak ada, karyawanya cuek ketika ditanyain tempat parkir, kawasan anak kos2an ribut banget, pengap dan bau
tidak sesuai deskripsi",0
eec543ca4dc82d25c7aa89be7d71b9c5,Bagus sih tapi kasur nya keras. Semalaman susah tidur :(,0
5bf0b5b10f22b33a9cfa4d483b07a425,"So far sebenarnya kamarnya luas, tp ada plus dan minusnya sih ",0
8be9fc7b15512e0446614563d90b648a,kesan pertama Resepsionis perlu di training bagaimana melayani costumer dengan baik. tidak mempersulit . masa harus kirim email booking dri airy lagi ke dia...apa tidak bisa liat pesanan dri airy di komputer hotel?,0
4cc67ccbd379b01d1bc5ca4955c50214,Tidak sesuai gambar ,0
f46034d62726d06bf585b2a519a6b9b5,"pintu kamar mandi tidak bisa d kunci, banyak nyamuk pula",0
5e7b7e0ba203cadef0eedd5e632ba611,"Kebersihan kamar.
Jumlah stok kontak terbatas ",0
b8ef2d84e283fb68b9f6f18bd97cf267,Muantaapp..josss...besok nginaplagii,1
d00f3526d110d6ae7920a66862b916a0,"Air keran kecil banget, kondisi kamar sesuai harga, lebih tingkat kan lagi",0
bc5c78b90ab3a4afbb8e3be5a3e68e0e,"Posisi kamar pas di belakang Mak Beng warung, jadi kamar bau ikan goreng dan sambal terasi ",0
a5ea28acb0dbcab2a0cde02820a1ccc5,"syarat dan ketentuannya kaku
",0
4508296db1fc061024ec550789201e36,Overall kamar dan pelayanan baik.,0
31d9d4b8ed235bab0566891b235845a0,"Lokasi d gang sempit, susah dtemui.
Datang awal, tdk bisa early check in, hrs nambah fee, hrs tgu smpk jm14.
Ruang tunggu pengap, bau rokok.
Kamar kurang bersih, byk byk sekali kecoa, byk debu.
Lgsg check out stlh liat kamar spt itu.",0
cd521b72b88eae66863bae1521fab219,"Seprai dan selimut bau bekas pakai penghuni sebelumnya, hanya sarung bantal saja yg di ganti. Sepanjang malam badan saya gatal2. Tidak ada staff hotel yang stand by pada malam hari, hanya satpam. ",0
10df27537d7c1d276794df2fc54f2033,"kamar banyak nyamuk, pelayanan sangat kurang ramah, air agak bau pas di awal.. tempat tdr berisik bunyi2,.. tp karna harga murah ya sudahlah... ",0
50ea599bd91381d4b99c853119debb05,"kurang bersih, ada bau ikan asin, di kamar tidak dipasang logo airy ?",0
57e861e1cb028d2a2bc9b2839fcb0205,sangat tidak direkomendasikan,0
5e14a4bf519ba89cb632df4c9e3c3e5b,"dpt kmar ujung . kamar ac lama,  tv rusak.",0
008ce3400be5dcbe638ccbf83d3340b6,dua kali mati lampu/listrik saat malam di kamar.air panas shower tidak ada,0
d91b088e4907e33020016e59bda4ff5d,"ada yang perlu diperbaiki, kami sdh pesan kamar 8 hari sebelumnya Dan Jam kedatang kamu malam Jam 7 malam tp  sampai Jam 7 kamar belum siap dibersihkan.. 
Artinya Para petugas kamar tidak Prepare sebelum kami datang. ",0
b4cd06619305854d6a9b4d6f33459771,"untuk ukuran kamar ya bagus dan bersih, waktu request minta ganti keset alasannya kesetnya habis.. 😌",0
740a8abafd2859d63b259a81cf51cee0,gambar tak sesuai kenyataan,0
57ba14d809669c188ee670294bc12677,"hotet bagus, wkt chek in bukan jam 14.00 tp jam 17 lewat baru kamar tersedia padahal rombongan kami dari surabaya",0
3377ddbb966bc8c791725306dda1b164,"kurang bersih kamarnya
",0
2f4d234ef570eabe5cb8331c67a4aa45,"Banyak semut, dan prabot byk yang rusak seperti pintu kamar mandi ga bisa di kunci, dinding berjamur dan meja sebelah tempat tidur rusak",0
82be270cb4678162024cca42ec132f7b,"Hotelnya bagus. Cuma air shower itu keluarnya sedikit, Makanannya yang jadi kendala kalau lagi mandi jadi makan waktu lama. Mohon untuk diperhatikan lagi. Untuk selebihnya cukup oke!",1
4ff849076a81c3303f40e120ef8af587,"Kamar mandir, sprei kotor",0
16ad1d26afd7d624fb126887447b1789,kamar kurang bersih baik kamar maupun kamar mandi. tapi pelayanan ramah sarapannya sih mantab. cocok untuk yang backpacker,0
cb9672f89c3f98ce6f006a8bb2033b6e,air tidak jalan,0
b3bb345d204842969d861b26c85ee0ea,"tempatnya pengab, AC kurang dingin. karpet banyak debu. hanya tempat nya strategis",0
31098ae55266ce4712496a7a2dac2b8d,tolong di perbaiki kamar mandi nya ,0
355e518184018146c06748e5aefb7596,"nyaman sesuai harapan, next recomended buat backpacker ",1
463736f843f86726d17fe32e5f38bb8d,"kebersihan kurang, airnya bau dan banyak kecoa",0
5973b67a0965f32a0633f1a9bcc765ea,begitu masuk seisi kamar bau pesing sampai saya harus membeli pewangi ruangan,0
648bb01f4bfc66ebedd786385f5f6130,Ada Cicak didalam kamarnya.. ,0
a8ad6c7f6387999198578f22e12e08ce,"Tangga utk naik k kamar lt 2 kecil dan tinggi jarak per tanggany, tdk cocok kl bw org tua ato anak k",1
a92a80e8efa0d939c1a86634167a8f30,standart kelas bin 3.. makanan biasa seperti di warung.. airnya terlalu banyak kaporit,0
8e1f06c38af9fa215607a94bd60a44fa,kamar sempit Dan AC ga dingin sama sekali. kalo Malam berisik Dan tdk kedap suara (tamu lain dikamar sebelah kentut saja kedengaran). uang deposit 175 (rekor uang deposit) paling mahal disolo (hotel brother soba yg bintang3 saja 50k) . proses checkout 1 jam karna harus mencari receptionist yg sdg cari Malam haha intinya ini airy terburuk 😂,0
991f384522a4f08647e26e57e0bded4f,"murah dan nyaman, recommend banget buat yg pengen cari hotel di pusat jakarta",1
7007adde0f76afe9fa42d56abc846d39,sangat tidak recomended,0
5eb0f615353aefcde025cffdbed9f5f1,Kamar mandi bau. Handuk cuma 1. ,0
53fb30766e87b189cfc1cb2ab8306061,"Overall good, but, tadi sempat mati listrik, dan victoria belum punya genset.",1
dcdfca992a27903f77fd132536cdc485,Kamarnya Deluxe kenyataannya Standard.,0
82a083b6844b06af560f7c4b3f92e725,"Bagus, hanya sarapan kurang bervariasi",1
3194619670bd177d8a577dc0c72518d5,yagitu deh,0
774b81d8a4fcc5121d16153d77b9d47b,"Pesan Room Superior Double di kasih nya yg Room Superior Twin,Tidak Sesuai Pesanan.
Lampu Room Sebagian tidak Berfungsi dengan Baik. ",0
b216fdf48af7d4ff40031c3adc7cdffc,"tidak sesuai standar airy. sprei bukan airy. tidak ada snack, tidak ada alat mandi. hanya disediakan minum.",0
7f78334059d5a6f8bdffbf728acab232,"Kamar dan tempat tidurnya bagus sesuai harapan, dikasih snack juga, terima kasih",1
1831f6edd2df649c946a77940e90535b,"Plus : kamarnya nyaman dan bersih, wifinya lancar dan sarapannya walaupun sederhana tapi rasanya enak. Apalagi Ada snack gratis nya, anak 2 saya suka... Minus : Kamar mandinya di Kamar 310 yang saya tempati agak bau sepertinya dari uap pipa pembuangannya, ",1
de5b03d64555d7433138bc0a79945123,Bad,0
70bd57408b4d409cd26e6f65502c29f7,water heater di kamar 110/101 saya lupa kamarnya pokonya paling depan ujung depan kolam itu tidak panas airnya 😦,0
f41ff65011c4246fe7c425d071022328,"sy reservasi airy rooms tp pd wktu check in bukan airy.. payahhh..
tidak tenang karena di luar kamar berisik banget..
wifi tdk bisa digunakan..
tdk ada room boy yg mengantarkan dan menunjukkan kamar",0
88b2ca2bd37ac0b6354bff73890442cf,kamar kurang nyaman dan kedap suara ,0
5314176cb32fd0205a7a8e77e2e8ea46,Sesuai harga. Fasilitas dan service kurang.,0
25636990c848d2268859f53259a1f2c0,"kamarnya bersih dn nyaman, cuma knp check in hrus jam 2 bukan jam 12",1
8febb5c74f5f6d80b0175c5201da3ed4,kebersihannya kurang. banyak semut dan jemuran baju dipagar depan kamar sangat mengganggi,0
42445e12a32ac43430a3903e3778edb9,"kamar dan fasilitasnya sudah cukup baik, hanya saja mohon petugas lobby bisa standby saat jam kerja. kemarin saya mau menanyakan alamat hotel untuk order makanan online, petugas tidak ada sehingga saya kebingungan menjelaskan alamat hotel pd driver online.
air hangat & air dari shower tidak berfungsi saat saya mau mandi pas shubuh. mohon diperbaiki",0
6c430aac3730ba8d8dce6aba6c7dca3c,Lokasi agak sedikit susah dicari karena papan nama yang kecil. Kebersihan dan pelayanan cukup baik.,1
e9cc55abdcad639ce9c6bbba56ca1882,"kamarnya lembab,  bantal bau sepertinya sarungnya gak diganti.. ",0
ae417309b541bcc713807de913ddaeea,Saya mau cancel tidak bisa,0
68625ff26a18cd5b68958421558ff6c8,tidak jadi menginap karena faktor cuaca,0
cc884a13f4d232a1614f9f85bc173ca4,"untuk pertama x saya menginap disini dgn keluarga. pengurusnya mengatakan, jikalau anak kecil kwna charge? WHY?? alasan tak logis! saya tidak akan kembali.ke hostel ini lagi. tidak ada tongsampah dikamar.atau didepan kamar.
nilai plusnya fasilitas seperti dispenser microwave. kulkas bisa digunakan asalkan dirapikan kembali. overall bad. not recomme",0
575b993066fd07f998d74ee69b9709f5,toiletnya sangat kursng bersih,0
6dbc27e620eb59a13829c3649fa86252,Hotelnya udh lama.. Banyak yang perlu di perbaiki,0
6aa6231434bc7a851f268adc92b11e1a,Fasilitas dari Airy-nya Baik. Cuma masukan saja untuk mitranya: Periksa kembali kelayakan kamar sebelum tamu baru masuk. Jangan sampai kamar bau. Kejadian di kami: kamar sangat bau asap rokok + baunya menempel di seprai. Seprai kamar pun kami yang ganti sendiri.,0
bf70b1769e14d3b58341a3fff86f61cc,Gangnya sempit bgt coy hahha,0
333d568e22f0060c2fa2f9987b3ebd7b,"Ac kurang dingin, handuk tidak disiapkan, tisu tidak disediakan, minim colokan listrik",0
ad0756f0ab202c2271f1b7f6dfce6740,"AC ga dingin
",0
66ec3214873722917521302f2927219d,"Pelayanan buruk, kondisi tidak sesuai gambar, sangat butuh maintenance baik untuk kualitas maupun pelayanan. Cheers :) ",0
